Season,Rk,ID,Name,Age,TGTS,REC,YDS,TD,Cushion,TGT_SEP,True_Catch_Rate,Contested_TGTS,Contested_REC,Contested_Rate,Y/REC,Y/TGT,Y/ROUTE,Total_Drops,Drop_Rate
2021,205,20886,S. Morgan,25.8,4,2,11,0,5.07,1,66.66,2,0,0,5.5,2.75,0.28,0,0
2021,206,18673,J. Mickens,28.1,3,2,10,0,5.5,0.66,100,0,0,0,5,3.33,2.5,0,0
2021,207,21311,D. Davis,25.6,3,1,17,0,3.42,1.33,50,1,0,0,17,5.66,1.21,0,0
2021,208,22594,F. Darby,24.7,4,1,14,0,6.62,0.25,50,2,0,0,14,3.5,1.75,0,0
2021,209,20820,A. Isabella,25.6,1,1,13,0,6.31,4,100,0,0,0,13,13,0.68,0,0
2021,210,22339,K. Merritt,25.4,3,1,13,0,3.8,2.33,50,0,0,0,13,4.33,2.6,2,66.66
2021,211,18717,M. Hall,29.2,1,1,10,0,4.75,2,100,0,0,0,10,10,2.5,0,0
2021,212,21746,T. Black,24.3,2,1,10,0,0,0,0,0,0,0,10,5,0,0,0
2021,213,18401,T. Lewis,29.6,2,1,7,0,3,0.5,100,0,0,0,7,3.5,3.5,0,0
2021,214,21037,M. Boykin,25.7,1,1,6,0,4.33,0,100,1,1,100,6,6,0.5,0,0
2021,215,19937,K. Coutee,25.4,1,1,5,0,4.08,1,100,1,1,100,5,5,0.41,0,0
2021,216,21169,M. Taylor,26.5,3,2,14,0,2.91,1,66.66,1,0,0,7,4.66,1.16,0,0
2021,217,22622,R. McMath,23,6,2,8,0,3.9,0.5,200,1,0,0,4,1.33,0.19,0,0
2021,218,7651,M. Slater,36.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,219,15974,J. Matthews,29.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,220,16640,J. Brown,32.2,3,0,0,0,5.66,0.33,0,0,0,0,0,0,0,0,0
2021,221,18269,G. Allison,28.4,2,0,0,0,6.34,2,0,0,0,0,0,0,0,0,0
2021,222,19054,R. Adams,27.7,1,0,0,0,3.33,2,0,0,0,0,0,0,0,1,100
2021,223,19120,D. Moore,27.4,2,0,0,0,3.43,0,0,1,0,0,0,0,0,0,0
2021,224,19184,J. Natson,28.3,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0
2021,225,19755,R. Cracraft,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,226,19811,M. Ateman,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,227,19922,J. Watson,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,228,19981,D. Fountain,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,229,20295,V. Smith,26,1,0,0,0,4.43,1,0,0,0,0,0,0,0,0,0
2021,230,20376,J. Veasy,27,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0
2021,231,20762,T. Fulgham,26.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,232,20835,K. Johnson,25.7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2021,233,20963,C. Thompson,26.4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2021,234,21295,N. Webster,26.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,235,21400,S. Sims,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,236,21728,L. Cager,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,237,21731,J. Hightower,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,238,21737,T. Cleveland,24.7,1,0,0,0,5.06,0,0,1,0,0,0,0,0,0,0
2021,239,21742,A. Gandy-Golden,24.2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2021,240,21751,A. Fuller,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,241,21760,I. Hodgins,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,242,21967,I. Coulter,23.7,1,0,0,0,3.11,3,0,0,0,0,0,0,0,0,0
2021,243,21969,A. Parker,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,244,22276,D. Harris,23.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,245,22345,D. Chisena,25.3,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0
2021,246,22602,T. Atwell,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,247,22615,K. Baker,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,248,22618,M. Stevenson,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,249,22635,J. Camp,23.9,0,0,0,0,5.84,0,0,0,0,0,0,0,0,0,0
2021,250,22638,D. Stoner,24.3,0,0,0,0,4.37,0,0,0,0,0,0,0,0,0,0
2021,251,22645,S. Fehoko,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,252,21294,A. Bachman,26,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0
2021,253,13887,T. Benjamin,32.4,4,0,0,0,5.85,0.5,0,1,0,0,0,0,0,0,0
2021,254,20722,D. Spencer,30.2,4,1,-3,0,5.52,1,33.33,1,0,0,-3,-0.75,-0.14,0,0
2021,255,22533,D. Felton,23.9,21,18,181,2,,2.8,,,,,10.05,8.61,2.35,0,0
2020,1,16470,D. Adams,29.5,148,115,1374,18,3.53,2.14,88.46,23,11,47.82,11.94,9.28,2.97,4,2.7
2020,2,18082,T. Hill,28.3,135,87,1276,15,3.74,1.82,88.77,19,9,47.36,14.66,9.45,2.26,6,4.44
2020,3,16906,S. Diggs,28.5,166,127,1535,8,3.76,1.64,90.07,35,22,62.85,12.08,9.24,2.57,6,3.61
2020,4,14986,D. Hopkins,30,160,115,1407,6,3.9,1.81,92.74,21,11,52.38,12.23,8.79,2.36,1,0.62
2020,5,19802,C. Ridley,27.5,143,90,1374,9,4.42,1.89,84.11,22,8,36.36,15.26,9.6,2.48,9,6.29
2020,6,21685,J. Jefferson,23.4,125,88,1400,7,3.88,1.8,88,20,10,50,15.9,11.2,2.65,2,1.6
2020,7,20875,D. Metcalf,24.5,129,83,1303,10,3.32,1.53,84.69,23,13,56.52,15.69,10.1,2.11,8,6.2
2020,8,16830,T. Lockett,29.7,132,100,1054,10,3.52,2.16,93.45,10,6,60,10.54,7.98,1.74,5,3.78
2020,9,16263,A. Robinson II,28.8,151,102,1250,6,3.49,1.4,82.25,39,17,43.58,12.25,8.27,2.05,3,1.98
2020,10,15534,A. Thielen,31.8,108,74,925,14,4.18,1.62,85.05,25,12,48,12.5,8.56,1.84,4,3.7
2020,11,16597,M. Evans,28.8,109,70,1006,13,3.49,1.66,86.41,23,10,43.47,14.37,9.22,1.82,7,6.42
2020,12,21042,A. Brown,24.9,106,70,1075,11,4.2,1.47,85.36,24,14,58.33,15.35,10.14,2.76,4,3.77
2020,13,14871,R. Woods,30.2,129,90,936,6,4.45,1.52,92.78,19,12,63.15,10.4,7.25,1.61,5,3.87
2020,14,15076,K. Allen,30.1,147,100,992,8,3.54,1.27,92.59,27,15,55.55,9.92,6.74,1.99,3,2.04
2020,15,16765,A. Cooper,28,130,92,1114,5,3.88,1.36,90.19,14,7,50,12.1,8.56,1.84,5,3.84
2020,16,18883,J. Smith-Schuster,25.5,128,97,831,9,3.88,1.11,95.09,26,14,53.84,8.56,6.49,1.32,0,0
2020,17,16568,B. Cooks,28.7,119,81,1150,6,4.26,1.96,91.01,18,6,33.33,14.19,9.66,2.11,4,3.36
2020,18,13870,M. Jones Jr.,32.2,115,76,978,9,4.41,1.73,82.6,11,8,72.72,12.86,8.5,1.63,9,7.82
2020,19,18187,R. Anderson,29.1,136,95,1096,3,4.35,1.7,84.07,22,10,45.45,11.53,8.05,2,7,5.14
2020,20,20873,T. McLaurin,26.7,134,87,1118,4,3.3,1.5,87.87,24,10,41.66,12.85,8.34,1.91,2,1.49
2020,21,21077,D. Johnson,25.9,144,88,923,7,3.66,1.18,81.48,18,10,55.55,10.48,6.4,1.78,11,7.63
2020,22,21679,C. Lamb,23.2,111,74,935,5,3.7,1.52,85.05,16,7,43.75,12.63,8.42,1.81,6,5.4
2020,23,21752,C. Claypool,23.9,109,62,873,9,3.9,1.15,80.51,26,5,19.23,14.08,8,2.02,5,4.58
2020,24,18928,C. Samuel,25.8,97,77,851,3,4.05,1.61,92.77,8,5,62.5,11.05,8.77,1.96,5,5.15
2020,25,19844,D. Moore,25.2,118,66,1193,4,3.88,1.63,75.86,22,11,50,18.07,10.11,2.27,10,8.47
2020,26,18882,C. Kupp,29,124,92,974,3,4.01,1.74,88.46,10,6,60,10.58,7.85,1.92,7,5.64
2020,27,14141,C. Beasley,33.1,107,82,967,4,3.31,1.71,92.13,16,13,81.25,11.79,9.03,2.14,3,2.8
2020,28,21690,T. Higgins,23.4,108,67,908,6,3.66,1.13,74.44,28,10,35.71,13.55,8.4,1.83,4,3.7
2020,29,17986,T. Boyd,27.6,110,79,841,4,3.3,1.1,88.76,13,4,30.76,10.64,7.64,1.67,1,0.9
2020,30,18879,C. Davis,27.4,92,65,984,5,4.57,1.55,87.83,20,11,55,15.13,10.69,2.67,2,2.17
2020,31,18880,C. Godwin,26.3,84,65,840,7,4.06,1.62,86.66,10,7,70,12.92,10,1.94,4,4.76
2020,32,17916,W. Fuller V,28.1,75,53,879,8,3.91,1.76,85.48,11,4,36.36,16.58,11.72,2.36,4,5.33
2020,33,16020,J. Landry,29.5,101,72,840,3,3.46,1.57,83.72,18,13,72.22,11.66,8.31,2.18,7,6.93
2020,34,16781,N. Agholor,29,82,48,896,8,3.45,1.61,80,22,10,45.45,18.66,10.92,2.1,6,7.31
2020,35,21747,B. Aiyuk,24.2,96,60,748,5,3.94,1.3,85.71,12,4,33.33,12.46,7.79,1.73,3,3.12
2020,36,21045,M. Brown,25,100,58,769,8,4.12,1.85,81.69,15,4,26.66,13.25,7.69,1.79,6,6
2020,37,20006,R. Gage,26.4,110,72,786,4,3.49,1.59,80,20,6,30,10.91,7.14,1.56,8,7.27
2020,38,19867,M. Gallup,26.3,105,59,843,5,3.57,1.55,86.76,15,10,66.66,14.28,8.02,1.34,6,5.71
2020,39,16866,J. Crowder,29,88,59,699,6,3.75,1.67,93.65,5,3,60,11.84,7.94,1.84,4,4.54
2020,40,16775,D. Parker,29.4,103,63,793,4,2.73,0.84,75,38,23,60.52,12.58,7.69,1.56,8,7.76
2020,41,11063,E. Sanders,35.2,82,61,726,5,4.13,1.89,92.42,8,7,87.5,11.9,8.85,2.06,5,6.09
2020,42,14005,T. Hilton,32.6,93,56,762,5,3.48,1.26,83.58,20,7,35,13.6,8.19,1.78,3,3.22
2020,43,17961,S. Shepard,29.3,90,66,656,3,3.76,1.82,97.05,14,8,57.14,9.93,7.28,1.84,0,0
2020,44,19207,T. Patrick,28.5,79,51,742,6,3.45,1.39,91.07,21,11,52.38,14.54,9.39,1.8,1,1.26
2020,45,21692,J. Jeudy,23.1,113,52,856,3,3.39,1.63,73.23,29,8,27.58,16.46,7.57,1.72,8,7.07
2020,46,21697,L. Shenault Jr.,23.7,79,58,600,5,3.91,1.22,89.23,16,9,56.25,10.34,7.59,1.55,3,3.79
2020,47,19514,K. Cole,29.1,88,55,642,5,3.87,1.91,84.61,12,5,41.66,11.67,7.29,1.11,6,6.81
2020,48,18914,M. Williams,27.7,85,48,756,5,3.44,1.28,85.71,22,6,27.27,15.75,8.89,1.62,3,3.52
2020,49,19816,D. Chark Jr.,25.7,93,53,706,5,3.55,1.61,80.3,17,10,58.82,13.32,7.59,1.47,5,5.37
2020,50,21961,D. Mooney,24.6,98,61,631,4,4.17,1.77,83.56,20,5,25,10.34,6.43,1.22,2,2.04
2020,51,19815,C. Kirk,25.6,79,48,621,6,3.81,1.81,87.27,9,3,33.33,12.93,7.86,1.27,3,3.79
2020,52,13291,J. Jones,33.3,68,51,771,3,3.76,1.86,94.44,13,6,46.15,15.11,11.33,2.69,1,1.47
2020,53,20876,J. Meyers,25.6,81,59,729,0,3.34,2.04,90.76,15,9,60,12.35,9,2.37,3,3.7
2020,54,20943,D. Slayton,25.4,97,50,751,3,3.8,1.4,76.92,21,5,23.8,15.02,7.74,1.42,5,5.15
2020,55,19976,M. Valdes-Scantling,27.7,63,33,690,6,3.98,1.7,71.73,9,2,22.22,20.9,10.95,1.49,9,14.28
2020,56,19172,Z. Pascal,27.5,71,44,629,5,3.37,1.16,81.48,10,3,30,14.29,8.85,1.39,4,5.63
2020,57,21735,G. Davis,23.2,62,35,599,7,4.14,2.07,76.08,19,5,26.31,17.11,9.66,1.31,3,4.83
2020,58,19705,G. Ward,26.9,79,53,419,6,3.12,1.59,86.88,14,8,57.14,7.9,5.3,0.83,3,3.79
2020,59,20924,H. Renfrow,26.5,77,56,656,2,4.03,1.69,93.33,10,3,30,11.71,8.51,1.83,2,2.59
2020,60,19318,K. Bourne,26.8,74,49,667,2,4.16,1.6,77.77,13,8,61.53,13.61,9.01,1.5,9,12.16
2020,61,20788,M. Hardman,24.2,62,41,560,4,3.71,2,83.67,7,2,28.57,13.65,9.03,1.72,5,8.06
2020,62,19017,J. Reynolds,27.3,81,52,618,2,3.82,1.46,80,17,6,35.29,11.88,7.62,1.26,5,6.17
2020,63,18089,R. Higgins,27.7,52,37,599,4,3.29,1.42,88.09,10,6,60,16.18,11.51,2.06,1,1.92
2020,64,19120,D. Moore,27.4,47,35,417,6,3.79,2.21,87.5,5,4,80,11.91,8.87,1.41,2,4.25
2020,65,11056,A. Brown,33.9,61,45,483,4,3.89,1.71,95.74,9,4,44.44,10.73,7.91,2.07,0,0
2020,66,20762,T. Fulgham,26.7,67,38,539,4,3.84,1.52,74.5,22,8,36.36,14.18,8.04,1.53,2,2.98
2020,67,17141,D. Byrd,29.4,77,47,604,1,3.45,1.74,87.03,13,4,30.76,12.85,7.84,1.31,2,2.59
2020,68,12845,A. Green,33.9,104,47,523,2,3.31,1.16,74.6,38,17,44.73,11.12,5.02,1.02,3,2.88
2020,69,19864,A. Miller,27.7,76,49,485,2,3.42,1.55,87.5,11,2,18.18,9.89,6.38,1.12,4,5.26
2020,70,18047,D. Robinson,27.7,59,45,466,3,3.98,2.19,91.83,8,3,37.5,10.35,7.89,0.97,4,6.77
2020,71,9906,D. Amendola,36.6,69,46,602,0,3.87,1.13,90.19,2,1,50,13.08,8.72,1.92,3,4.34
2020,72,19897,T. Smith,26.4,50,34,448,4,4.3,2.14,85,6,1,16.66,13.17,8.96,1.13,4,8
2020,73,21138,S. Miller,24.9,53,33,501,3,4.06,1.87,82.5,7,4,57.14,15.18,9.45,1.64,4,7.54
2020,74,5571,L. Fitzgerald,38.8,72,54,409,1,3.73,1.68,91.52,8,5,62.5,7.57,5.68,0.96,0,0
2020,75,13227,R. Cobb,31.8,48,38,441,3,4.19,1.48,88.37,6,3,50,11.6,9.18,1.7,0,0
2020,76,19043,I. McKenzie,27.2,34,30,282,5,3.04,2.55,93.75,0,0,0,9.4,8.29,1.93,1,2.94
2020,77,19865,J. Washington,26.2,56,30,392,5,3.39,0.98,81.08,16,5,31.25,13.06,7,1.3,4,7.14
2020,78,16787,B. Perriman,28.7,60,30,505,3,3.7,1.64,78.94,10,3,30,16.83,8.41,1.37,5,8.33
2020,79,21744,M. Pittman Jr.,24.7,61,40,503,1,3.93,1.55,86.95,3,1,33.33,12.57,8.24,1.43,4,6.55
2020,80,20145,A. Lazard,26.5,46,33,451,3,3.55,2.17,84.61,3,2,66.66,13.66,9.8,1.81,3,6.52
2020,81,20038,B. Berrios,26.7,55,37,394,3,3.15,1.55,88.09,6,1,16.66,10.64,7.16,2.26,2,3.63
2020,82,16837,C. Conley,29.6,63,40,471,2,3.88,1.78,85.1,12,6,50,11.77,7.47,1.53,5,7.93
2020,83,21448,J. Guyton,25,55,28,511,3,3.48,1.72,75.67,8,0,0,18.25,9.29,0.9,7,12.72
2020,84,16640,J. Brown,32.2,52,33,458,3,3,2.06,84.61,9,6,66.66,13.87,8.8,1.64,2,3.84
2020,85,16141,W. Snead IV,29.6,48,33,432,3,3.47,2.18,82.5,8,1,12.5,13.09,9,1.67,6,12.5
2020,86,21759,K. Hamler,22.9,56,30,381,3,4.01,2.12,69.76,16,5,31.25,12.7,6.8,1.27,4,7.14
2020,87,16003,S. Watkins,29,55,37,421,2,3.34,2.18,88.09,7,3,42.85,11.37,7.65,1.28,3,5.45
2020,88,18103,J. Grant Sr.,29.6,54,36,373,1,3.09,1.87,85.71,6,4,66.66,10.36,6.9,1.31,5,9.25
2020,89,21686,J. Reagor,23.4,54,31,396,1,3.77,1.23,83.78,13,5,38.46,12.77,7.33,1.26,1,1.85
2020,90,19937,K. Coutee,25.4,40,33,400,3,3.96,1.67,97.05,6,4,66.66,12.12,10,1.87,0,0
2020,91,16389,O. Beckham Jr.,29.6,43,23,319,3,3.55,1.86,76.66,11,4,36.36,13.86,7.41,1.83,2,4.65
2020,92,11611,G. Tate,33.9,52,35,388,2,3.42,1.02,72.91,16,9,56.25,11.08,7.46,1.31,4,7.69
2020,93,20529,C. Sims,26.4,49,32,477,1,3.98,1.92,86.48,7,2,28.57,14.9,9.73,1.25,3,6.12
2020,94,21694,H. Ruggs III,23.4,43,26,452,2,4.48,2.31,74.28,9,3,33.33,17.38,10.51,1.36,3,6.97
2020,95,17960,M. Thomas,29.3,55,40,438,0,3.87,1.45,97.56,12,9,75,10.95,7.96,2.22,1,1.81
2020,96,20932,D. Samuel,26.4,44,33,391,1,4.2,1.93,91.66,2,2,100,11.84,8.88,2.36,3,6.81
2020,97,20838,T. Johnson,26.4,26,20,398,3,3.39,2.34,100,1,0,0,19.9,15.3,2.44,0,0
2020,98,20988,P. Williams,25.2,35,18,288,4,2.36,1.08,66.66,9,4,44.44,16,8.22,1.23,3,8.57
2020,99,20792,N. Harry,24.5,57,33,309,2,3.31,1.54,86.84,14,10,71.42,9.36,5.42,0.99,2,3.5
2020,100,21037,M. Boykin,25.7,33,19,266,4,3.44,1.65,86.36,6,1,16.66,14,8.06,1.07,1,3.03
2020,101,21729,Q. Cephus,24.2,35,20,349,2,4.58,2.11,83.33,0,0,0,17.45,9.97,1.66,2,5.71
2020,102,18977,K. Golladay,28.6,32,20,338,2,3.47,1.09,71.42,2,2,100,16.9,10.56,2.48,4,12.5
2020,103,20077,R. James,26.8,35,23,394,1,4,1.94,85.18,2,1,50,17.13,11.25,1.81,1,2.85
2020,104,19916,D. Hamilton,27.2,44,23,293,2,3.6,1.75,79.31,9,2,22.22,12.73,6.65,1.02,2,4.54
2020,105,21741,D. Mims,24.7,45,23,357,0,3.02,1.23,88.46,19,8,42.1,15.52,7.93,1.42,1,2.22
2020,106,18717,M. Hall,29.2,32,18,302,2,4.96,2.56,69.23,2,0,0,16.77,9.43,1.27,4,12.5
2020,107,21730,C. Johnson,24.7,31,18,272,2,3.92,0.9,78.26,10,4,40,15.11,8.77,1.6,3,9.67
2020,108,21754,D. Peoples-Jones,23.3,20,14,304,2,3.82,2.75,87.5,4,1,25,21.71,15.2,2.35,1,5
2020,109,17290,A. Humphries,29,35,23,228,2,4.11,1.64,79.31,8,4,50,9.91,6.51,1.48,2,5.71
2020,110,21400,S. Sims,25.2,37,27,265,1,3.83,1.85,93.1,3,0,0,9.81,7.16,1.01,2,5.4
2020,111,8355,J. Edelman,36,39,21,315,0,3.37,1.47,75,12,7,58.33,15,8.07,1.9,3,7.69
2020,112,19098,I. Ford,26.3,44,28,276,0,2.69,1.36,75.67,13,6,46.15,9.85,6.27,1.01,1,2.27
2020,113,20820,A. Isabella,25.6,35,21,224,2,3.3,1.31,80.76,3,0,0,10.66,6.4,1.13,2,5.71
2020,114,21743,L. Bowden Jr.,24.7,37,28,211,0,2.71,1.75,90.32,5,4,80,7.53,5.7,1.03,1,2.7
2020,115,21142,O. Zaccheaus,24.9,32,20,274,1,4.72,1.53,83.33,3,2,66.66,13.7,8.56,1.64,2,6.25
2020,116,21721,D. Duvernay,24.7,26,20,201,0,4.01,1.26,95.23,2,1,50,10.05,7.73,1.06,1,3.84
2020,117,20013,C. Wilson Jr.,26.6,28,17,189,2,3.49,1.55,85,1,1,100,11.11,6.75,1.47,1,3.57
2020,118,20582,C. Beebe,28,30,20,201,2,4,1.73,86.95,7,1,14.28,10.05,6.7,0.92,0,0
2020,119,21163,D. Harty,24.5,25,20,186,1,4.83,1.64,90.9,1,1,100,9.3,7.44,1.58,2,8
2020,120,21739,V. Jefferson,25.9,31,19,220,1,3.66,1.41,86.36,3,3,100,11.57,7.09,1.53,2,6.45
2020,121,19021,C. Hansen,27.4,24,17,236,1,4.39,1.33,94.44,5,3,60,13.88,9.83,1.22,1,4.16
2020,122,16728,D. Inman,33.4,28,18,163,2,4.1,1.48,94.73,5,1,20,9.05,5.82,0.71,1,3.57
2020,123,21755,I. Wright,25.4,35,27,197,0,3,1.12,87.09,4,0,0,7.29,5.62,0.85,1,2.85
2020,124,3943,D. Jackson,35.5,26,14,236,1,3.95,1.5,77.77,5,2,40,16.85,9.07,1.93,2,7.69
2020,125,13878,M. Sanu Sr.,32.8,24,17,187,1,4.21,2,80.95,2,2,100,11,7.79,1.06,3,12.5
2020,126,21750,M. Callaway,24.2,27,21,213,0,4.11,1.81,95.45,4,3,75,10.14,7.88,1.5,0,0
2020,127,20150,B. Pringle,28.6,17,13,160,1,3.64,2.29,100,2,2,100,12.3,9.41,1.15,0,0
2020,128,21675,T. Johnson,23.8,18,12,169,2,4.04,0.75,92.3,2,1,50,14.08,9.38,1.1,0,0
2020,129,21960,F. Swain,23.8,21,13,159,2,3.62,2.71,92.85,0,0,0,12.23,7.57,0.74,0,0
2020,130,18209,M. Johnson,27.8,28,14,255,0,3.6,1.64,82.35,5,2,40,18.21,9.1,1.5,2,7.14
2020,131,19023,M. Hollins,28.7,25,16,176,1,2.64,1.52,72.72,7,5,71.42,11,7.04,1.23,5,20
2020,132,18926,Z. Jones,27.2,20,14,154,1,4.01,1.55,77.77,5,2,40,11,7.7,1.01,0,0
2020,133,21736,B. Edwards,23.6,15,11,193,1,3.44,2.43,91.66,3,1,33.33,17.54,12.86,1.54,0,0
2020,134,20836,B. Johnson,25.2,19,14,189,0,5.31,1.65,73.68,3,1,33.33,13.5,9.94,1.73,1,5.26
2020,135,21078,J. Smith,25.1,37,17,167,0,3.17,1.58,85,6,2,33.33,9.82,4.51,0.87,2,5.4
2020,136,20835,K. Johnson,25.7,23,15,173,0,4.65,1.34,78.94,4,2,50,11.53,7.52,1.35,2,8.69
2020,137,19961,R. McCloud,25.6,22,20,77,0,3.81,0.45,100,0,0,0,3.85,3.5,0.81,1,4.54
2020,138,15196,K. Stills,30.1,19,11,144,1,4.71,1.65,68.75,5,2,40,13.09,7.57,1.41,3,15.78
2020,139,8662,M. Thomas,35,21,13,132,1,3.93,1.71,72.22,5,2,40,10.15,6.28,1.07,1,4.76
2020,140,20372,C. Batson,26.5,13,12,100,1,4.12,1.61,100,3,3,100,8.33,7.69,0.64,0,0
2020,141,19080,N. Brown,26.4,23,14,154,0,3.7,1.13,77.77,4,1,25,11,6.69,1.26,0,0
2020,142,20487,B. Powell,26.7,18,12,69,2,3.22,1.13,92.3,2,1,50,5.75,3.83,0.54,1,5.55
2020,143,19044,J. Agnew,27.2,20,13,89,0,4.13,0.65,81.25,0,0,0,6.84,4.45,0.77,2,10
2020,144,20057,A. Tate,25.3,22,14,150,0,3.97,1,87.5,7,2,28.57,10.71,6.81,1.63,0,0
2020,145,20679,K. Hodge,27.4,17,11,180,0,3.9,1.58,100,4,3,75,16.36,10.58,1.45,0,0
2020,146,21731,J. Hightower,26,29,10,167,0,3.63,1.17,66.66,7,1,14.28,16.7,5.75,0.7,3,10.34
2020,147,18422,K. Raymond,27.8,15,9,187,0,4.41,1.73,69.23,3,0,0,20.77,12.46,1.64,1,6.66
2020,148,20224,C. Blake,26,18,13,141,0,4.16,2.05,86.66,2,0,0,10.84,7.83,1.01,1,5.55
2020,149,14828,C. Hogan,34.6,26,14,118,0,3.55,1.65,77.77,6,1,16.66,8.42,4.53,0.72,0,0
2020,150,21601,G. Olszewski,25.5,5,5,62,1,3.44,1.6,100,0,0,0,12.4,12.4,1.1,0,0
2020,151,20398,E. St. Brown,25.7,13,7,117,1,4.07,2.38,63.63,4,1,25,16.71,9,1.53,2,15.38
2020,152,21962,M. Perry,25.1,13,9,92,1,2.8,1.69,69.23,3,0,0,10.22,7.07,0.85,1,7.69
2020,153,21957,Q. Watkins,24,13,7,106,1,3.37,1.3,77.77,1,0,0,15.14,8.15,1.47,2,15.38
2020,154,14187,A. Jeffery,32.3,13,6,115,1,2.92,1.34,66.66,6,3,50,19.16,8.84,0.85,1,7.69
2020,155,17914,L. Treadwell,27,7,6,49,2,3.74,1.64,100,1,0,0,8.16,7,1.4,0,0
2020,156,11270,D. Bryant,33.6,11,6,47,2,4.27,1.72,66.66,0,0,0,7.83,4.27,0.77,2,18.18
2020,157,18197,A. Erickson,29.6,17,12,139,0,3.56,1.76,85.71,3,1,33.33,11.58,8.17,1.4,0,0
2020,158,22276,D. Harris,23.9,10,10,79,0,3.16,1.4,100,1,1,100,7.9,7.9,1.61,0,0
2020,159,19200,C. Board,28.5,16,11,101,0,4.36,1.21,78.57,1,1,100,9.18,6.31,1.01,1,6.25
2020,160,19064,T. Taylor,28.1,21,10,86,0,3.45,1.52,76.92,2,1,50,8.6,4.09,0.6,0,0
2020,161,21169,M. Taylor,26.5,6,5,66,1,4.21,2.33,100,0,0,0,13.2,11,0.94,0,0
2020,162,20011,J. Wims,27.7,12,6,48,1,3.96,1.5,100,0,0,0,8,4,0.31,0,0
2020,163,19922,J. Watson,27.2,11,7,94,0,3.19,1.63,77.77,4,2,50,13.42,8.54,1.05,0,0
2020,164,21862,A. Mack,24.8,11,7,91,0,4.35,1.45,87.5,1,0,0,13,8.27,1.1,1,9.09
